product_id_1,product_id_2,similarity
P503693,P471064,0.469
P392249,P440658,0.6596
P465752,P501591,0.628
P465752,P500983,0.9211
P465752,P505120,0.7579
P465752,P442867,0.5362
P465752,P427638,0.494
P473304,P501591,0.4424
P471761,P501591,0.5002
P471761,P501474,0.4069
P471547,P501591,0.4446
P471547,P480346,0.4338
P503294,P501591,0.5782
P503294,P505120,0.7569
P503294,P501254,0.4057
P501591,P500983,0.6479
P501591,P505120,0.7924
P501591,P502322,0.4016
P501591,P483495,0.4096
P501591,P475200,0.422
P501591,P473336,0.4092
P501591,P501474,0.4947
P500983,P505120,0.776
P500983,P442867,0.5466
P500983,P427638,0.4755
P505120,P442867,0.447
P505120,P427638,0.4341
P481701,P457695,0.4205
P481701,P457696,0.4362
P481701,P502195,0.443
P481701,P468850,0.4044
P481701,P442840,0.406
P481701,P479860,0.406
P481701,P429952,0.4089
P481701,P480630,0.4089
P501421,P421998,0.4019
P501421,P483664,0.4344
P501421,P503991,0.4227
P501421,P504026,0.4122
P501421,P478020,0.4818
P501421,P504330,0.4564
P501421,P470048,0.4186
P501421,P504515,0.4492
P478260,P504171,0.4363
P478260,P470048,0.4152
P478260,P464799,0.4057
P478260,P483495,0.407
P478260,P475192,0.4351
P478260,P455676,0.4245
P478260,P458216,0.4225
P478260,P502771,0.4371
P478260,P501474,0.4106
P479839,P481084,1.0
P479839,P500701,0.4436
P479839,P473820,0.5404
P479839,P379995,0.4729
P479839,P422648,0.5098
P479839,P446908,0.6491
P479839,P380030,0.7105
P479839,P422649,0.4898
P479839,P454939,0.4774
P479839,P392891,0.5763
P479839,P427513,0.6168
P479839,P481081,0.6536
P479839,P481082,0.7203
P479839,P481397,0.7275
P479839,P455924,0.4122
P479839,P416538,0.4089
P479839,P428637,0.4082
P479839,P430903,0.4138
P479839,P475589,0.4094
P479839,P297531,0.4159
P479839,P475590,0.4094
P479839,P443550,0.4315
P479839,P443549,0.4308
P481084,P500701,0.4436
P481084,P473820,0.5404
P481084,P379995,0.4729
P481084,P422648,0.5098
P481084,P446908,0.6491
P481084,P380030,0.7105
P481084,P422649,0.4898
P481084,P454939,0.4774
P481084,P392891,0.5763
P481084,P427513,0.6168
P481084,P481081,0.6536
P481084,P481082,0.7203
P481084,P481397,0.7275
P481084,P455924,0.4122
P481084,P416538,0.4089
P481084,P428637,0.4082
P481084,P430903,0.4138
P481084,P475589,0.4094
P481084,P297531,0.4159
P481084,P475590,0.4094
P481084,P443550,0.4315
P481084,P443549,0.4308
P461159,P461160,0.965
P461159,P461933,0.9793
P461159,P473820,0.4365
P461159,P446908,0.4104
P461159,P454939,0.4878
P461159,P501153,0.6731
P461160,P461933,0.9855
P461160,P473820,0.4266
P461160,P454939,0.4732
P461160,P501153,0.6711
P461933,P473820,0.4347
P461933,P446908,0.4014
P461933,P454939,0.4817
P461933,P501153,0.6778
P500701,P473820,0.5353
P500701,P446908,0.5093
P500701,P454939,0.413
P500701,P501153,0.7426
P473820,P446908,0.5731
P473820,P380030,0.4363
P473820,P454939,0.4101
P473820,P392891,0.5055
P473820,P417359,0.5239
P473820,P481081,0.4335
P473820,P481082,0.4561
P473820,P501153,0.5038
P473820,P481397,0.4154
P501176,P505174,0.455
P501176,P442759,0.4193
P380000,P399934,0.686
P380000,P380001,0.8724
P380000,P446102,0.9937
P482529,P405032,0.5069
P380027,P297516,0.4053
P379995,P446908,0.4434
P379995,P380030,0.4753
P379995,P422649,0.4378
P379995,P427513,0.5362
P379995,P481082,0.4673
P379995,P481397,0.4044
P406529,P408273,0.5102
P422648,P399934,0.4396
P422648,P446908,0.4546
P422648,P422649,0.447
P422648,P454939,0.4445
P422648,P392891,0.4337
P422648,P427513,0.4149
P422648,P427640,0.4863
P422648,P481397,0.4727
P399934,P380001,0.665
P399934,P427513,0.4562
P399934,P446102,0.6811
P399934,P427640,0.4233
P446908,P380030,0.5061
P446908,P422649,0.4369
P446908,P454939,0.5311
P446908,P392891,0.4602
P446908,P427513,0.5117
P446908,P481081,0.449
P446908,P481082,0.508
P446908,P501153,0.4756
P446908,P481397,0.4923
P446908,P430903,0.4113
P380030,P422649,0.4804
P380030,P392891,0.4226
P380030,P427513,0.5205
P380030,P481081,0.537
P380030,P481082,0.9795
P380030,P481397,0.5492
P380030,P455924,0.4679
P380030,P416538,0.4008
P380030,P428637,0.4002
P422649,P427513,0.4639
P422649,P481081,0.4867
P422649,P481082,0.4903
P422649,P481397,0.5033
P408273,P482058,0.4313
P454939,P392891,0.438
P454939,P501153,0.4584
P454939,P481397,0.527
P454939,P430903,0.4445
P380001,P446102,0.8666
P380001,P427640,0.409
P392891,P417359,0.4008
P392891,P427513,0.4718
P392891,P481082,0.4157
P417359,P501153,0.413
P427513,P481081,0.467
P427513,P481082,0.514
P427513,P481397,0.5145
P427513,P455924,0.4218
P427513,P416538,0.4139
P427513,P428637,0.4132
P427513,P394702,0.4008
P427513,P408241,0.4255
P427513,P470048,0.4054
P481081,P481082,0.547
P481081,P481397,0.6331
P481081,P455924,0.426
P481081,P470048,0.409
P481081,P442745,0.4144
P481081,P482058,0.4092
P481081,P483495,0.4024
P481081,P501474,0.4001
P481082,P481397,0.5642
P481082,P455924,0.4729
P481082,P416538,0.4
P481397,P455924,0.4315
P481397,P416538,0.4087
P481397,P428637,0.4081
P476683,P476678,0.4657
P476683,P476674,0.4839
P476683,P476677,0.5664
P482675,P476675,0.6131
P476678,P476676,0.5136
P476675,P504056,0.4064
P500705,P442759,0.4143
P501004,P476681,0.5031
P501004,P501024,0.596
P480300,P481085,0.9139
P480300,P474333,0.4267
P480300,P505376,0.4659
P476681,P501024,0.8788
P476677,P479339,0.4469
P476677,P469520,0.4387
P476677,P481390,0.4564
P476677,P469508,0.4279
P476677,P468850,0.4033
P476677,P450244,0.555
P481085,P474333,0.4812
P481085,P505376,0.5285
P481085,P479705,0.4109
P481085,P470548,0.422
P417238,P434548,0.5007
P417238,P479318,0.499
P417238,P431187,0.4137
P417238,P480165,0.6769
P417238,P503997,0.6419
P417238,P479327,0.434
P417238,P503634,0.4558
P417238,P504171,0.4762
P417238,P468143,0.4006
P417238,P400207,0.5083
P417238,P442564,0.481
P417238,P437981,0.5314
P417238,P481096,0.401
P417238,P474325,0.4448
P417238,P431840,0.5101
P417238,P500988,0.4777
P417238,P505316,0.4142
P417238,P481334,0.4749
P417238,P480174,0.4939
P417238,P503216,0.4399
P417238,P472469,0.4856
P417238,P502322,0.4489
P417238,P503992,0.4206
P417238,P504059,0.4337
P417238,P444970,0.4747
P417238,P474075,0.4483
P417238,P475143,0.4708
P417238,P470048,0.4103
P417238,P203616,0.4128
P417238,P504698,0.4639
P417238,P480192,0.4114
P417238,P410400,0.5535
P417238,P503726,0.434
P417238,P460627,0.4183
P417238,P461535,0.4782
P417238,P483495,0.4495
P417238,P456434,0.4655
P417238,P457279,0.4593
P417238,P481748,0.4173
P417238,P475197,0.4362
P417238,P475192,0.4801
P417238,P475196,0.435
P417238,P477830,0.4853
P434548,P458209,0.4863
P434548,P479318,0.4909
P434548,P431187,0.5203
P434548,P480165,0.7689
P434548,P503997,0.5112
P434548,P479327,0.4561
P434548,P470529,0.4604
P434548,P503634,0.4364
P434548,P504171,0.5151
P434548,P400207,0.476
P434548,P442564,0.4899
P434548,P437981,0.5429
P434548,P481096,0.4688
P434548,P474325,0.4734
P434548,P503923,0.4659
P434548,P450583,0.4585
P434548,P500988,0.4946
P434548,P505316,0.4425
P434548,P481334,0.5471
P434548,P480174,0.5073
P434548,P476428,0.4673
P434548,P503216,0.5182
P434548,P476515,0.4631
P434548,P472469,0.4507
P434548,P502322,0.4815
P434548,P471040,0.4202
P434548,P477413,0.4505
P434548,P480610,0.4614
P434548,P500318,0.6157
P434548,P474075,0.4601
P434548,P434546,0.4087
P434548,P503651,0.4001
P434548,P503933,0.4365
P434548,P482058,0.4073
P434548,P448719,0.4274
P434548,P456193,0.4655
P434548,P203616,0.4008
P434548,P470247,0.5005
P434548,P500502,0.439
P434548,P442594,0.4315
P434548,P442535,0.4276
P434548,P473726,0.4635
P434548,P460554,0.425
P434548,P445726,0.4194
P434548,P479688,0.4275
P434548,P483092,0.4761
P434548,P457439,0.4163
P434548,P502842,0.4628
P434548,P478731,0.4154
P434548,P504698,0.4543
P434548,P480192,0.4368
P434548,P410400,0.4666
P434548,P503726,0.4224
P434548,P463964,0.406
P434548,P461535,0.4615
P434548,P483495,0.4853
P434548,P456434,0.4613
P434548,P457279,0.4513
P434548,P432048,0.4371
P434548,P386739,0.4074
P434548,P500482,0.4616
P434548,P475194,0.4795
P434548,P481748,0.4604
P434548,P475197,0.4871
P434548,P475192,0.487
P434548,P475196,0.4982
P434548,P475200,0.4154
P434548,P455676,0.4938
P434548,P458216,0.4915
P434548,P502771,0.4469
P434548,P477830,0.4543
P434548,P501474,0.4124
P458209,P479318,0.5139
P458209,P431187,0.42
P458209,P459141,0.441
P458209,P480301,0.4327
P458209,P480165,0.5402
P458209,P503997,0.5817
P458209,P479327,0.5383
P458209,P504171,0.5083
P458209,P504849,0.4527
P458209,P400207,0.5212
P458209,P437981,0.4147
P458209,P481096,0.4055
P458209,P474325,0.5077
P458209,P503923,0.4121
P458209,P505316,0.4546
P458209,P480174,0.5338
P458209,P476428,0.4634
P458209,P503216,0.5032
P458209,P476515,0.4592
P458209,P502322,0.4086
P458209,P474075,0.4216
P458209,P456193,0.4406
P458209,P504698,0.4387
P458209,P480192,0.4873
P458209,P456434,0.4825
P458209,P457279,0.4711
P458209,P475194,0.4449
P458209,P475197,0.4318
P458209,P475196,0.4268
P458209,P477830,0.4934
P463036,P503879,0.4727
P463036,P475540,1.0
P463036,P480165,0.5012
P463036,P480444,0.4694
P479318,P431187,0.4542
P479318,P480165,0.5164
P479318,P503997,0.8495
P479318,P504780,0.4632
P479318,P479327,0.5293
P479318,P470529,0.5208
P479318,P503634,0.4961
P479318,P504171,0.5532
P479318,P504849,0.4213
P479318,P400207,0.5936
P479318,P442564,0.5503
P479318,P437981,0.6178
P479318,P421600,0.4217
P479318,P481096,0.5189
P479318,P474325,0.6051
P479318,P503923,0.5239
P479318,P500988,0.5776
P479318,P483661,0.4003
P479318,P452004,0.4764
P479318,P505316,0.5579
P479318,P481334,0.503
P479318,P480174,0.59
P479318,P476428,0.4958
P479318,P503216,0.5452
P479318,P476515,0.4913
P479318,P472469,0.4525
P479318,P502322,0.4601
P479318,P477413,0.4155
P479318,P444970,0.4987
P479318,P474075,0.5724
P479318,P501003,0.5053
P479318,P456193,0.468
P479318,P470247,0.4427
P479318,P504698,0.5715
P479318,P480192,0.5196
P479318,P410400,0.4918
P479318,P503726,0.4762
P479318,P460627,0.4681
P479318,P461535,0.4769
P479318,P483495,0.4326
P479318,P456434,0.6292
P479318,P457279,0.6208
P479318,P475194,0.5087
P479318,P481748,0.4865
P479318,P482754,0.4323
P479318,P475197,0.5652
P479318,P475192,0.4925
P479318,P475196,0.5794
P479318,P477830,0.5051
P431187,P480165,0.5042
P431187,P503997,0.4733
P431187,P479327,0.4155
P431187,P470529,0.405
P431187,P503634,0.4278
P431187,P504171,0.4485
P431187,P400207,0.4565
P431187,P442564,0.4081
P431187,P437981,0.4653
P431187,P481096,0.439
P431187,P474325,0.4739
P431187,P503923,0.4096
P431187,P500988,0.4385
P431187,P505316,0.5443
P431187,P480174,0.5026
P431187,P476428,0.4521
P431187,P503216,0.5585
P431187,P476515,0.448
P431187,P500687,0.4018
P431187,P502322,0.4219
P431187,P474075,0.4019
P431187,P456193,0.4086
P431187,P504698,0.4338
P431187,P410400,0.4164
P431187,P461535,0.4399
P431187,P456434,0.4476
P431187,P457279,0.4416
P431187,P475194,0.4303
P431187,P475197,0.4834
P431187,P475196,0.414
P431187,P477830,0.4198
P428416,P414293,0.5963
P428416,P500777,0.4358
P428416,P432239,0.4007
P428416,P504134,0.4145
P428416,P500744,0.4086
P428416,P449410,0.4451
P482676,P503879,0.4219
P482676,P504614,0.6282
P482676,P456566,0.4374
P482676,P453227,0.4046
P482676,P467972,0.491
P482676,P442754,0.408
P459141,P480301,0.988
P459141,P480165,0.4851
P459141,P504424,0.448
P480301,P480165,0.4838
P480301,P504424,0.483
P503879,P475540,0.4727
P503879,P480165,0.4006
P503879,P480444,0.4868
P475540,P480165,0.5012
P475540,P480444,0.4694
P480165,P480444,0.4122
P480165,P503997,0.6499
P480165,P479327,0.5137
P480165,P470529,0.4635
P480165,P503634,0.4617
P480165,P504171,0.5999
P480165,P504849,0.4508
P480165,P400207,0.5229
P480165,P442564,0.4533
P480165,P437981,0.4939
P480165,P481096,0.4374
P480165,P474325,0.4699
P480165,P503923,0.4274
P480165,P431840,0.4455
P480165,P500988,0.4896
P480165,P505316,0.4325
P480165,P481334,0.5169
P480165,P480174,0.555
P480165,P476428,0.4663
P480165,P481710,0.427
P480165,P503216,0.5251
P480165,P476515,0.4621
P480165,P472469,0.4915
P480165,P502322,0.56
P480165,P477413,0.4675
P480165,P480610,0.4031
P480165,P500318,0.4416
P480165,P503992,0.4332
P480165,P504059,0.4105
P480165,P444970,0.4606
P480165,P474075,0.4491
P480165,P501003,0.4212
P480165,P475143,0.4846
P480165,P503651,0.4048
P480165,P459131,0.4162
P480165,P503933,0.4813
P480165,P470048,0.4322
P480165,P482058,0.431
P480165,P448719,0.403
P480165,P456193,0.4363
P480165,P203616,0.4244
P480165,P470247,0.4443
P480165,P483092,0.403
P480165,P502842,0.4475
P480165,P504698,0.5103
P480165,P480192,0.4587
P480165,P410400,0.4896
P480165,P503726,0.4344
P480165,P463964,0.449
P480165,P461535,0.5134
P480165,P483495,0.5351
P480165,P456434,0.4799
P480165,P457279,0.4735
P480165,P432048,0.4143
P480165,P500482,0.463
P480165,P475194,0.4521
P480165,P481748,0.4626
P480165,P475180,0.4466
P480165,P475197,0.4874
P480165,P475192,0.4992
P480165,P475196,0.5164
P480165,P475200,0.447
P480165,P455676,0.4406
P480165,P458216,0.4385
P480165,P502771,0.4542
P480165,P477830,0.4994
P480165,P473336,0.4341
P480165,P501474,0.4647
P503997,P504780,0.4852
P503997,P479327,0.5672
P503997,P470529,0.5003
P503997,P503634,0.5113
P503997,P504171,0.5957
P503997,P504849,0.4551
P503997,P400207,0.6437
P503997,P442564,0.5833
P503997,P437981,0.6533
P503997,P421600,0.422
P503997,P481096,0.5028
P503997,P474325,0.6157
P503997,P503923,0.5071
P503997,P500988,0.5913
P503997,P483661,0.4016
P503997,P452004,0.5031
P503997,P505316,0.5702
P503997,P481334,0.5258
P503997,P480174,0.672
P503997,P476428,0.5412
P503997,P503216,0.605
P503997,P476515,0.5363
P503997,P472469,0.5148
P503997,P502322,0.4935
P503997,P477413,0.4605
P503997,P444970,0.5657
P503997,P474075,0.601
P503997,P501003,0.5166
P503997,P475143,0.409
P503997,P456193,0.4815
P503997,P470247,0.473
P503997,P504698,0.6046
P503997,P480192,0.5449
P503997,P410400,0.5468
P503997,P503726,0.4932
P503997,P460627,0.4881
P503997,P463964,0.4019
P503997,P461535,0.5187
P503997,P483495,0.4689
P503997,P456434,0.65
P503997,P457279,0.6413
P503997,P475194,0.5254
P503997,P481748,0.4662
P503997,P482754,0.4446
P503997,P475197,0.5697
P503997,P475192,0.5051
P503997,P475196,0.5853
P503997,P477830,0.5931
P467249,P467251,0.6061
P467249,P467250,0.4866
P467249,P504240,0.4866
P467249,P476485,1.0
P467249,P480166,1.0
P467249,P476496,0.4866
P467249,P501886,0.5134
P467248,P467247,0.4875
P467248,P467251,0.6922
P467248,P479319,0.4076
P467248,P467250,0.4627
P467248,P504240,0.4627
P467248,P472311,0.4773
P467248,P476496,0.4627
P467248,P501886,0.6444
P467248,P501574,0.4265
P467247,P500894,0.4182
P467247,P467251,0.7219
P467247,P479319,0.4625
P467247,P472311,0.974
P467247,P501886,0.7028
P501581,P503110,0.9855
P500894,P467251,0.4422
P500894,P472311,0.4158
P500894,P501886,0.4471
P467251,P479319,0.4124
P467251,P467250,0.467
P467251,P504240,0.467
P467251,P469087,0.4146
P467251,P476485,0.6061
P467251,P472311,0.716
P467251,P480166,0.6061
P467251,P476496,0.467
P467251,P501886,0.8961
P467251,P501574,0.446
P467251,P504171,0.4088
P467251,P501474,0.4166
P479319,P472311,0.4506
P479319,P501886,0.6168
P479319,P439927,0.4283
P479319,P460511,0.413
P479319,P475196,0.4082
P467250,P504240,1.0
P467250,P476485,0.4866
P467250,P480166,0.4866
P467250,P476496,1.0
P467250,P501886,0.4239
P467250,P501574,0.8946
P467250,P453253,0.4316
P467250,P430337,0.432
P467250,P459131,0.4006
P504240,P476485,0.4866
P504240,P480166,0.4866
P504240,P476496,1.0
P504240,P501886,0.4239
P504240,P501574,0.8946
P504240,P453253,0.4316
P504240,P430337,0.432
P504240,P459131,0.4006
P476485,P480166,1.0
P476485,P476496,0.4866
P476485,P501886,0.5134
P472311,P501886,0.7004
P480166,P476496,0.4866
P480166,P501886,0.5134
P504880,P283501,0.4105
P504880,P483664,0.4068
P504880,P503991,0.4499
P504880,P504026,0.443
P504880,P453253,0.4121
P504880,P456126,0.4286
P504880,P504043,0.4292
P504880,P456192,0.4522
P504880,P476028,0.5005
P504880,P463665,0.4835
P476496,P501886,0.4239
P476496,P501574,0.8946
P476496,P453253,0.4316
P476496,P430337,0.432
P476496,P459131,0.4006
P501886,P501574,0.4084
P501886,P504171,0.4386
P501886,P501474,0.4217
P501574,P453253,0.4147
P248407,P248404,0.4568
P248407,P375534,0.7558
P248407,P393076,0.4536
P248407,P468821,0.6668
P248407,P447603,0.4102
P248407,P500756,0.5201
P248407,P500746,0.5302
P248407,P399656,0.6319
P248407,P461161,0.4186
P248407,P468354,0.8687
P248407,P480604,0.6243
P248407,P480445,0.6448
P248407,P504882,0.5351
P248407,P444216,0.4359
P248404,P375534,0.4114
P248404,P500756,0.4215
P248404,P500746,0.451
P248404,P399656,0.5313
P248404,P480604,0.6968
P248404,P480445,0.4502
P248404,P504882,0.4971
P248404,P482021,0.4188
P248404,P448562,0.4498
P278317,P399656,0.4515
P415237,P426707,0.4545
P426707,P456407,0.4282
P384539,P500756,0.4253
P384539,P500746,0.4659
P384539,P399656,0.41
P384539,P480604,0.4096
P375534,P393076,0.4662
P375534,P468821,0.6212
P375534,P447603,0.4357
P375534,P441220,0.4476
P375534,P500756,0.5646
P375534,P500746,0.5696
P375534,P399656,0.5283
P375534,P461161,0.4603
P375534,P479840,0.413
P375534,P468354,0.7109
P375534,P480604,0.5772
P375534,P480445,0.5699
P375534,P504882,0.5563
P375534,P444216,0.4168
P393076,P468821,0.4356
P393076,P500746,0.4078
P393076,P468354,0.4256
P468821,P500756,0.4511
P468821,P500746,0.5959
P468821,P503809,0.4863
P468821,P399656,0.5009
P468821,P468354,0.6281
P468821,P480604,0.5213
P468821,P480445,0.5152
P468821,P504882,0.4758
P447603,P500756,0.4777
P447603,P500746,0.5439
P447603,P480604,0.4139
P447603,P504882,0.4236
P441220,P471046,0.4061
P441220,P456192,0.4293
P441220,P392142,0.4222
P441220,P476736,0.4258
P500756,P500746,0.6092
P500756,P399656,0.4621
P500756,P461161,0.4875
P500756,P468354,0.507
P500756,P480604,0.534
P500756,P480445,0.505
P500756,P504882,0.5395
P455894,P500746,0.4242
P455894,P461162,0.4578
P455894,P504773,0.4061
P455894,P483138,0.4712
P455894,P467651,0.4565
P455894,P500729,0.4272
P455894,P502710,0.4041
P483658,P442990,0.4833
P416825,P433974,0.4053
P416825,P479705,0.4331
P416825,P443842,0.4235
P416825,P427414,0.4075
P416825,P482328,0.4075
P500746,P503809,0.4421
P500746,P399656,0.4785
P500746,P461161,0.4554
P500746,P479840,0.4578
P500746,P468354,0.5066
P500746,P480604,0.5254
P500746,P480445,0.4759
P500746,P504882,0.5256
P503809,P466153,0.5136
P503809,P479125,0.5091
P503809,P481837,0.424
P503809,P450244,0.4127
P399656,P461161,0.4916
P399656,P479840,0.4343
P399656,P472031,0.4282
P399656,P468354,0.6337
P399656,P480604,0.7286
P399656,P480445,0.6417
P399656,P504882,0.5975
P461161,P479840,0.4063
P461161,P461162,0.5075
P461161,P472031,0.4995
P461161,P468354,0.4077
P461161,P480604,0.5304
P461161,P480445,0.5105
P461161,P504882,0.5527
P461161,P400207,0.4398
P461161,P3550,0.5523
P461161,P474078,0.5281
P461161,P501550,0.4075
P461161,P504424,0.4673
P480603,P473185,0.487
P461162,P472031,0.5078
P472031,P480604,0.4286
P472031,P504882,0.423
P468354,P480604,0.6241
P468354,P480445,0.6526
P468354,P504882,0.5347
P468354,P444216,0.4094
P480604,P480445,0.9046
P480604,P504882,0.8426
P480604,P482021,0.409
P480445,P504882,0.8461
P504882,P501550,0.4079
P440981,P476860,0.5465
P440981,P477160,0.9322
P476860,P477160,0.5214
P461935,P461936,0.9253
P461935,P461937,0.8638
P461936,P461937,0.9335
P433466,P433465,0.5394
P436346,P436343,0.5616
P436346,P436347,0.5377
P436343,P436347,0.9112
P7880,P12336,0.5768
P7880,P471237,0.5315
P7880,P417936,0.4796
P7880,P442858,0.5321
P7880,P457005,0.6029
P7880,P436353,0.4603
P7880,P472466,0.5315
P7880,P500012,0.6074
P7880,P504272,0.7202
P7880,P501751,0.4159
P7880,P444615,0.4483
P302103,P500777,0.7025
P302103,P442003,0.7362
P302103,P504289,0.6293
P302103,P476028,0.4104
P302103,P420230,0.4407
P12336,P471237,0.5348
P12336,P417936,0.5926
P12336,P442858,0.5592
P12336,P457005,0.5982
P12336,P39970,0.4239
P12336,P436353,0.5816
P12336,P472466,0.5348
P12336,P500012,0.6538
P12336,P435387,0.4055
P12336,P504272,0.6339
P12336,P502823,0.4072
P12336,P501751,0.4736
P12336,P444615,0.4836
P421243,P457517,0.6109
P421243,P474832,0.5066
P421243,P504289,0.4281
P471237,P417936,0.5254
P471237,P442858,0.6828
P471237,P457005,0.587
P471237,P436353,0.5156
P471237,P472466,1.0
P471237,P500012,0.6114
P471237,P504272,0.7682
P471237,P444615,0.4128
P440312,P454378,0.4993
P440312,P454396,0.4367
P440312,P426080,0.4434
P440312,P449158,0.9709
P440312,P454395,0.484
P417936,P442858,0.4442
P417936,P457005,0.5812
P417936,P436353,0.969
P417936,P472466,0.5254
P417936,P500012,0.6032
P417936,P504272,0.6325
P417936,P502823,0.4361
P417936,P501751,0.5934
P417936,P444615,0.456
P445827,P448192,0.9715
P442858,P457005,0.5608
P442858,P436353,0.436
P442858,P472466,0.6828
P442858,P500012,0.6236
P442858,P504272,0.6566
P442858,P444615,0.4338
P500777,P474832,0.4165
P500777,P442003,0.6441
P500777,P504289,0.5602
P500777,P468143,0.409
P500777,P500329,0.4003
P500777,P503991,0.4061
P500777,P456192,0.4176
P500777,P203616,0.4221
